series_id,year,period,value,footnote_codes.x,date,area_code,item_code,seasonal,periodicity_code,base_code,base_period,series_title,footnote_codes.y,begin_year,begin_period,end_year,end_period,item_name,display_level,selectable,sort_sequence,weight,Pchange1,Wchange1,Wchange1a,AddedW3,AddedW12,Pchange3,Wchange3,Wchange3a,Pchange6,Wchange6,Wchange6a,Pchange12,Wchange12
CUSR0000SA0E,2001,M11,116.9,NA,2001-11-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,-0.04882017900732305,-0.35873067534580977,-0.04220841686180077,-0.006000074053622463,-0.006821580121279444,-0.0816967792615867,-0.0060030793401413905,-0.02379695962347672,-0.15534682080924855,-0.0060030793401413905,-0.011970121718718807,-0.09520123839009276,-0.006995386996904016
CUSR0000SA0E,2001,M12,113.9,NA,2001-12-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,-0.02566295979469635,-0.18857142857142878,-0.022395349774248507,-0.009963777341693392,-0.009219151992133058,-0.1298701298701299,-0.009542857142857146,-0.037628499667684556,-0.16800584368151938,-0.009542857142857146,-0.01899464816326535,-0.12451960030745568,-0.009149700230591843
CUSR0000SA0E,2002,M01,114.2,NA,2002-01-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.0026338893766462146,0.019353819139596384,0.0023249320563882847,-0.005279482847776422,-0.011793115722335861,-0.07078925956061843,-0.005201594792514242,-0.020644601857321976,-0.11882716049382713,-0.005201594792514242,-0.010376132996642973,-0.15407407407407403,-0.011321362962962959
CUSR0000SA0E,2002,M02,113.5,NA,2002-02-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,-0.0061295971978984065,-0.04504028021015749,-0.005391464769092691,-0.002142578896419899,-0.011753651857770766,-0.029084687767322537,-0.00213714285714286,-0.008521206174730067,-0.10840534171249017,-0.00213714285714286,-0.004269718334693806,-0.15361670395227434,-0.011287755406413118
CUSR0000SA0E,2002,M03,117.6,NA,2002-03-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.03612334801762107,0.26543436123347963,0.03232126794763657,0.002397479001629185,-0.007784229945659682,0.032484635645302795,0.0023869710272168493,0.009582124325756558,-0.10160427807486638,0.0023869710272168493,0.00477963968511852,-0.1070615034168565,-0.007866879271070614
CUSR0000SA0E,2002,M04,121.5,NA,2002-04-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.03316326530612246,0.24368367346938782,0.0296371612540669,0.004640777544927099,-0.0056821540310113775,0.06392294220665495,0.004697057793345006,0.01892102028417919,-0.011391375101708734,0.004697057793345006,0.009416177938603942,-0.08163265306122458,-0.0059983673469387825
CUSR0000SA0E,2002,M05,121.9,NA,2002-05-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.003292181069958877,0.024190946502057827,0.002906779028883477,0.0053330898120492526,-0.008828211308243246,0.07400881057268727,0.00543816740088106,0.021930755772362476,0.042771599657827286,0.00543816740088106,0.010905908466442016,-0.1192196531791907,-0.008760260115606933
CUSR0000SA0E,2002,M06,121.6,NA,2002-06-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,-0.0024610336341264194,-0.01808367514356093,-0.0021678839902907754,0.002497909448278847,-0.00821266077644186,0.03401360544217691,0.002499319727891159,0.010034820994191174,0.0676031606672518,0.002499319727891159,0.005004886054884361,-0.11176040905770646,-0.00821215485756027
CUSR0000SA0E,2002,M07,122.4,NA,2002-07-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.00657894736842124,0.04834210526315927,0.005816501443142608,5.444937662165616e-4,-0.00381102204667367,0.007407407407407529,5.442962962963052e-4,0.002178963381031407,0.07180385288966717,5.442962962963052e-4,0.00108888885105074,-0.05555555555555547,-0.004082222222222216
CUSR0000SA0E,2002,M08,123.1,NA,2002-08-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.005718954248365993,0.042022875816993314,0.0050544165252990325,7.228130593659165e-4,-0.0020867500786271925,0.009844134536505234,7.233470057424044e-4,0.0028965289224975876,0.08458149779735669,7.233470057424044e-4,0.0014472172423753982,-0.03299293008641013,-0.0024243205027494165
CUSR0000SA0E,2002,M09,123.7,NA,2002-09-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.004874086108854758,0.035814784727864764,0.004306250094315178,0.0012617976580801735,-0.0038065912337051856,0.01726973684210531,0.001268980263157898,0.005085591094485142,0.0518707482993197,0.001268980263157898,0.0025395708372237813,-0.05500381970970203,-0.004041680672268905
CUSR0000SA0E,2002,M10,126.9,NA,2002-10-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.025869037995149613,0.19008569118835936,0.023050275409401078,0.002679233517332174,0.0025850219806994126,0.03676470588235303,0.002701470588235301,0.010849748926953007,0.04444444444444451,0.002701470588235301,0.005410239119809868,0.03254678600488203,0.002391537835638732
CUSR0000SA0E,2002,M11,126.7,NA,2002-11-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,-0.0015760441292356209,-0.011580772261623342,-0.0013888078587090957,0.002143197036546008,0.006056521011541277,0.02924451665312766,0.0021488870836718203,0.008623294341999488,0.03937653814602138,0.0021488870836718203,0.004302391883042045,0.08383233532934131,0.00616
CUSR0000SA0E,2002,M12,127.1,NA,2002-12-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.0031570639305444903,0.023198105761640914,0.0027873272432665797,0.0020170302468837695,0.008174216354871974,0.027485852869846283,0.002019660468876305,0.008103149015610489,0.04523026315789469,0.002019660468876305,0.004043399966161987,0.11589113257243189,0.008515680421422294
CUSR0000SA0E,2003,M01,133.5,NA,2003-01-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.050354051927615995,0.37000157356412233,0.04531497363931902,0.003816189070641399,0.011680693899117234,0.05200945626477527,0.0038216548463356863,0.015374473135012945,0.09068627450980382,0.0038216548463356863,0.007657914738435911,0.16900175131348516,0.01241824868651489
CUSR0000SA0E,2003,M02,140.8,NA,2003-02-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.05468164794007491,0.40180074906367047,0.049296020111649685,0.007950004283894337,0.016149104191855515,0.111286503551697,0.008177332280978696,0.033112733407131945,0.14378554021121048,0.008177332280978696,0.016421533325190696,0.24052863436123362,0.017674044052863446
CUSR0000SA0E,2003,M03,143.9,NA,2003-03-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.022017045454545414,0.1617812499999997,0.019587427892832965,0.009335835726277924,0.015112573079520714,0.13217938630999226,0.00971254130605823,0.03941983974521901,0.1632983023443817,0.00971254130605823,0.01951941607073815,0.22363945578231292,0.01643302721088435
CUSR0000SA0E,2003,M04,136.5,NA,2003-04-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,-0.05142460041695629,-0.3778679638637948,-0.04441354943261022,0.0018571403519987541,0.008897056706188889,0.022471910112359605,0.0016512359550561837,0.0066213213176435914,0.07565011820330958,0.0016512359550561837,0.00330519849029165,0.1234567901234569,0.009071604938271612
CUSR0000SA0E,2003,M05,129.4,NA,2003-05-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,-0.05201465201465194,-0.38220366300366243,-0.044912492028258866,-0.005982903768674576,0.004833110611131686,-0.08096590909090917,-0.005949375000000006,-0.02358597068385504,0.02131018153117603,-0.005949375000000006,-0.011863354937109438,0.061525840853158265,0.004520918785890069
CUSR0000SA0E,2003,M06,129.8,NA,2003-06-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.0030911901081915882,0.02271406491499179,0.0027290954989778182,-0.007373575619524654,0.005241088011717214,-0.09798471160528144,-0.007199916608756079,-0.02849012389284955,0.02124311565696324,-0.007199916608756079,-0.014347994418339116,0.06743421052631593,0.004955065789473695
CUSR0000SA0E,2003,M07,132.2,NA,2003-07-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.018489984591679276,0.13586440677965933,0.016426112555023353,-0.0022362519130901134,0.0061163110268822145,-0.03150183150183161,-0.002314754578754587,-0.009226919364392128,-0.009737827715355918,-0.002314754578754587,-0.00462415106874936,0.08006535947712412,0.00588320261437908
CUSR0000SA0E,2003,M08,137.8,NA,2003-08-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.042360060514372355,0.31126172465960805,0.03799752151095315,0.004698401963542592,0.008808699515308362,0.06491499227202469,0.004769953632148374,0.019216763904857048,-0.021306818181818232,0.004769953632148374,0.009562659721949585,0.11941510966693758,0.008774622258326573
CUSR0000SA0E,2003,M09,142.9,NA,2003-09-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.037010159651668983,0.2719506531204637,0.03312664760191386,0.007190767845597311,0.011170058199234351,0.10092449922958391,0.007415932203389826,0.029995339528722464,-0.006949270326615742,0.007415932203389826,0.01488686045722476,0.15521422797089746,0.011405141471301545
CUSR0000SA0E,2003,M10,137.8,NA,2003-10-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,-0.0356892932120364,-0.26224492652204345,-0.03101943776597693,0.003209674512580283,0.0066467520221303224,0.042360060514372355,0.0031126172465960806,0.01250872002194292,0.009523809523809712,0.0031126172465960806,0.0062349228793159295,0.08589440504334123,0.006311520882584714
CUSR0000SA0E,2003,M11,136.9,NA,2003-11-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,-0.0065312046444122585,-0.047991291727141276,-0.005743778415081446,-3.8285565128721045e-4,0.006282646827475143,-0.0065312046444122585,-4.799129172714128e-4,-0.0019182702127110707,0.057959814528593556,-4.799129172714128e-4,-9.595955181347371e-4,0.08050513022888706,0.00591551696921862
CUSR0000SA0E,2003,M12,138.8,NA,2003-12-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.013878743608473298,0.1019810080350618,0.012306595667460174,-0.002082552102141229,0.007070475850209352,-0.028691392582225306,-0.002108243526941915,-0.008406343425361285,0.06933744221879823,-0.002108243526941915,-0.0042120423631150095,0.0920535011801733,0.0067640912667191345
CUSR0000SA0E,2004,M01,143.9,NA,2004-01-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.036743515850144126,0.269991354466859,0.032884427984822606,0.0032398107077477954,0.006070373659236719,0.04426705370101591,0.003252743105950649,0.013074592222507952,0.08850226928895633,0.003252743105950649,0.006516066549614452,0.07790262172284645,0.005724284644194757
CUSR0000SA0E,2004,M02,145.8,NA,2004-02-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.013203613620569987,0.09702015288394826,0.011704744905007614,0.004689925153858691,0.003022567697439499,0.06501095690284875,0.0047770051132213255,0.019245375681520294,0.05805515239477499,0.0047770051132213255,0.009576830004294656,0.035511363636363535,0.0026093749999999928
CUSR0000SA0E,2004,M03,145.1,NA,2004-03-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,-0.004801097393690057,-0.03527846364883454,-0.004225211127648176,0.003317330437019727,0.001051970560951155,0.04538904899135443,0.0033351873198847236,0.013407638645507092,0.015395381385584272,0.0033351873198847236,0.006681498114228246,0.008339124391938846,6.127588603196663e-4
CUSR0000SA0E,2004,M04,143.4,NA,2004-04-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,-0.011716057891109521,-0.08608959338387276,-0.010281975945266031,-2.4347904148759028e-4,0.003969754265750374,-0.0034746351633078154,-2.553161917998583e-4,-0.0010208737156209846,0.04063860667634245,-2.553161917998583e-4,-5.105671972419623e-4,0.05054945054945059,0.003714373626373629
CUSR0000SA0E,2004,M05,147.6,NA,2004-05-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.029288702928870203,0.21521338912133828,0.026133501208189358,9.384533208863096e-4,0.009943924787000383,0.012345679012345512,9.071604938271483e-4,0.003633582603110197,0.07815924032140242,9.071604938271483e-4,0.0018151439278157877,0.14064914992272026,0.010334899536321485
CUSR0000SA0E,2004,M06,151.5,NA,2004-06-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.026422764227642226,0.19415447154471507,0.02354894711393274,0.0032327826728218057,0.011658328853297616,0.04410751206064778,0.0032410199862163993,0.013027241495936037,0.09149855907780968,0.0032410199862163993,0.006492544182984172,0.1671802773497688,0.012284406779661012
CUSR0000SA0E,2004,M07,151.1,NA,2004-07-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,-0.0026402640264027166,-0.01940066006600716,-0.002325596668655394,0.0038996720060004617,0.01010567818484095,0.05369595536959548,0.003945578800557876,0.01587596668965463,0.050034746351633075,0.003945578800557876,0.007906725193187025,0.14296520423600612,0.010505083207261729
CUSR0000SA0E,2004,M08,151.5,NA,2004-08-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.002647253474520328,0.01945201853077537,0.0023367411584267472,0.0019420583000948326,0.007187581123552622,0.026422764227642226,0.0019415447154471507,0.007788825726646742,0.039094650205761194,0.0019415447154471507,0.0038868590267764347,0.09941944847605222,0.007305341074020318
CUSR0000SA0E,2004,M09,152.9,NA,2004-09-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.009240924092409175,0.06790231023102261,0.00817877698705094,6.795366869579082e-4,0.005147097694658211,0.009240924092409175,6.790231023102261e-4,0.0027188600960093012,0.05375603032391463,6.790231023102261e-4,0.0013585072769937145,0.06997900629811049,0.005142057382785159
CUSR0000SA0E,2004,M10,158.6,NA,2004-10-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.0372792674950948,0.2739280575539566,0.033371158350114394,0.0036128238631575457,0.010508827535418212,0.04963600264725354,0.00364725347452019,0.014669022892223937,0.10599721059972089,0.00364725347452019,0.007307809406947863,0.15094339622641506,0.011091320754716978
CUSR0000SA0E,2004,M11,163.8,NA,2004-11-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.032786885245901676,0.24091803278688553,0.029296330878371135,0.005827484005718648,0.013397920780558483,0.08118811881188126,0.005965702970297035,0.02407720008760217,0.10975609756097571,0.005965702970297035,0.011966995552523896,0.19649379108838572,0.014438363769174583
CUSR0000SA0E,2004,M12,162.3,NA,2004-12-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,-0.009157509157509125,-0.06728937728937705,-0.008044908324316813,0.004475567130514651,0.011705216927314094,0.061478090255068674,0.004517410071942446,0.018192451413800548,0.07128712871287135,0.004517410071942446,0.009055227137643174,0.1693083573487031,0.012440778097982703
CUSR0000SA0E,2005,M01,157.2,NA,2005-01-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,-0.03142329020332735,-0.23089833641404936,-0.027358621903282976,-5.726968091654089e-4,0.006696320018505009,-0.008827238335435084,-6.4862547288777e-4,-0.0025919786928956245,0.040370615486432726,-6.4862547288777e-4,-0.0012968302307715396,0.0924252953439888,0.006791410701876297
CUSR0000SA0E,2005,M02,161.8,NA,2005-02-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.029262086513994978,0.2150178117048351,0.026109470559157577,-8.31699019985913e-4,0.007876296606713878,-0.012210012210012167,-8.971916971916939e-4,-0.003583939959258209,0.06798679867986812,-8.971916971916939e-4,-0.001793578441441901,0.10973936899862835,0.008063648834019211
CUSR0000SA0E,2005,M03,163.5,NA,2005-03-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.010506798516687121,0.07720395550061697,0.009303915048548772,6.132343079140274e-4,0.009001120798208393,0.007393715341959206,5.432902033271624e-4,0.0021749324403050885,0.06932635709614132,5.432902033271624e-4,0.0010868755708992595,0.1268090971743625,0.009317932460372156
CUSR0000SA0E,2005,M04,166.7,NA,2005-04-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.01957186544342493,0.14381406727828638,0.017394848978096622,0.004360358344837384,0.011300157404829984,0.060432569974554706,0.00444058524173028,0.017881004391486988,0.0510718789407314,0.00444058524173028,0.008900889280749391,0.16248256624825652,0.01193921896792189
CUSR0000SA0E,2005,M05,163.3,NA,2005-05-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,-0.020395920815836743,-0.1498692261547684,-0.01783680402638199,7.114879662413495e-4,0.007649331252068917,0.009270704573547617,6.812113720642788e-4,0.0027276310465345066,-0.0030525030525030417,6.812113720642788e-4,0.001362886793061957,0.10636856368563707,0.007815962059620613
CUSR0000SA0E,2005,M06,163.7,NA,2005-06-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.0024494794856091406,0.017998775260255964,0.0021619924235398713,1.1943616383773949e-4,0.005887774289224325,0.0012232415902140303,8.988379204892694e-5,3.5958364567667545e-4,0.008626001232285851,8.988379204892694e-5,1.7977566319382632e-4,0.08052805280528053,0.0059172013201320125
CUSR0000SA0E,2005,M07,172.8,NA,2005-07-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.0555894929749543,0.40847159437996416,0.05013292739898678,0.0027660114348545175,0.010166496833684037,0.03659268146370742,0.002688830233953221,0.010798777595150577,0.0992366412213741,0.002688830233953221,0.005384890275933252,0.1436135009927202,0.010552720052945079
CUSR0000SA0E,2005,M08,183.5,NA,2005-08-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.06192129629629628,0.45499768518518513,0.05598700990783123,0.008814680548254052,0.014521953500228136,0.12369871402326993,0.009089381506429874,0.03685623773277946,0.13411619283065512,0.009089381506429874,0.018261379869029204,0.2112211221122111,0.015520528052805271
CUSR0000SA0E,2005,M09,208.2,NA,2005-09-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.13460490463215247,0.9890768392370565,0.12536350472334967,0.018525461188022056,0.02373369879028847,0.2718387293830178,0.019974709835064147,0.08232481149112125,0.273394495412844,0.019974709835064147,0.040348408703123395,0.3616742969260953,0.026575827338129483
CUSR0000SA0E,2005,M10,205.9,NA,2005-10-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,-0.011047070124879821,-0.08117387127761692,-0.00969749330752534,0.013629006531446247,0.02018267950197274,0.19155092592592582,0.014075162037037028,0.057500502245904084,0.23515296940611896,0.014075162037037028,0.028348434260442756,0.29823455233291307,0.02191427490542245
CUSR0000SA0E,2005,M11,191,NA,2005-11-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,-0.07236522583778537,-0.5317396794560469,-0.061975314902161904,0.0037616328850339255,0.012456102379543414,0.04087193460490468,0.0030032697547683956,0.012067305229265246,0.16962645437844448,0.0030032697547683956,0.006015559138756732,0.1660561660561659,0.01220180708180707
CUSR0000SA0E,2005,M12,187.6,NA,2005-12-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,-0.017801047120418856,-0.13080209424083775,-0.015583821564953748,-0.007437156449745016,0.011820975210028808,-0.0989433237271854,-0.007270355427473583,-0.028765807695435575,0.14599877825290175,-0.007270355427473583,-0.014487852786905342,0.1558841651263092,0.0114543684534812
CUSR0000SA0E,2006,M01,196.6,NA,2006-01-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.04797441364605537,0.3525159914712149,0.043131798893129014,-0.0031002578222566984,0.01765511848888145,-0.04516755706653719,-0.003318912093249153,-0.013209703420389407,0.1377314814814814,-0.003318912093249153,-0.006626809009015688,0.25063613231552173,0.018416743002544537
CUSR0000SA0E,2006,M02,194.1,NA,2006-02-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,-0.012716174974567673,-0.09343845371312326,-0.011155170627448197,0.0012827544351725387,0.014570555834701867,0.016230366492146597,0.0011926073298429319,0.00477896997989391,0.057765667574931845,0.0011926073298429319,0.0023866369719289793,0.19962917181705797,0.01466875154511742
CUSR0000SA0E,2006,M03,192,NA,2006-03-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,-0.010819165378670781,-0.07949922720247289,-0.00949830476574387,0.0017957831055561873,0.013003524007670967,0.023454157782516027,0.0017234115138592776,0.006911487422879725,-0.0778097982708933,0.0017234115138592776,0.0034497931749648547,0.17431192660550465,0.012808440366972483
CUSR0000SA0E,2006,M04,198.5,NA,2006-04-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.03385416666666674,0.24876041666666723,0.03026307516759119,7.582273575107107e-4,0.014052987501554775,0.009664292980671396,7.101322482197342e-4,0.0028435561524369213,-0.03593977659057801,7.101322482197342e-4,0.0014207687842493488,0.190761847630474,0.014017180563887227
CUSR0000SA0E,2006,M05,199.8,NA,2006-05-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.006549118387909392,0.048122921914358206,0.00579005955697931,0.0021738411137855254,0.016032908982246043,0.029366306027820865,0.002157836166924277,0.00865932242067613,0.04607329842931951,0.002157836166924277,0.004320328590772027,0.22351500306184935,0.01642388242498469
CUSR0000SA0E,2006,M06,199.8,NA,2006-06-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0,0,0,0.002968833385810254,0.015852921229643484,0.04062500000000013,0.0029851250000000095,0.011994072308451287,0.06503198294243084,0.0029851250000000095,0.005979160971265385,0.2205253512522909,0.016204202810018335
CUSR0000SA0E,2006,M07,207.9,NA,2006-07-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.04054054054054057,0.2978918918918921,0.03633856307262673,0.003460148138062503,0.014747124204762763,0.04735516372795967,0.0034796574307304766,0.013991446491526727,0.05747711088504581,0.0034796574307304766,0.006971422877296352,0.203125,0.014925625
CUSR0000SA0E,2006,M08,211.9,NA,2006-08-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.01924001924001928,0.14137566137566165,0.01709761771034657,0.004392675532675537,0.011610903966667528,0.060560560560560583,0.004449989989989992,0.01791912729968259,0.09170530654301912,0.004449989989989992,0.008919782390890862,0.15476839237057227,0.01137238147138965
